business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
0_AeieK6fvwy6FAP720LTA,L2 Grill,"Fantasyland Hotel, 17700 87th Ave NW,  2nd Fl",Edmonton,AB,T5T 4M2,53.5224397,-113.6218712,3.5,36,1,"{'OutdoorSeating': 'False', 'Alcohol': 'full_bar', 'WiFi': 'no', 'NoiseLevel': 'quiet', 'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}', 'HasTV': 'False', 'Caters': 'False', 'HappyHour': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: True, upscale: True, classy: True, casual: False}', 'BikeParking': 'True', 'HasDelivery': 'False', 'GoodForGroups': 'True', 'Attire': 'casual', 'HasReservations': 'True', 'HasTakeOut': 'False', 'PriceRange': '3'}","Barbeque, Buffets, Restaurants, Bars, Lounges, Canadian (New), Nightlife, Breakfast & Brunch","{'Monday': '17:30-22:0', 'Tuesday': '17:30-22:0', 'Wednesday': '17:30-22:0', 'Thursday': '17:30-22:0', 'Friday': '17:30-22:0', 'Saturday': '17:30-22:0', 'Sunday': '17:30-22:0'}"
0aEyGFvCot0SS93wnysXuw,New Tan Tan,10133 97 Street NW,Edmonton,AB,T5J 0L2,53.5428754,-113.4853061,3.5,19,1,"{'OutdoorSeating': 'False', 'WiFi': 'no', 'GoodForMeal': '{dessert: False, latenight: False, lunch: True, dinner: False, brunch: False, breakfast: False}', 'Alcohol': 'beer_and_wine', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: True, casual: True}', 'NoiseLevel': 'loud', 'GoodForKids': 'True', 'HasTV': 'True', 'BikeParking': 'False', 'BusinessParking': '{garage: False, street: True, validated: False, lot: False, valet: False}', 'HasReservations': 'True', 'GoodForGroups': 'True', 'PriceRange': '2', 'Attire': 'casual', 'HasTakeOut': 'True', 'HasDelivery': 'True'}","Restaurants, Dim Sum, Chinese","{'Monday': '10:30-19:0', 'Tuesday': '10:30-14:0', 'Wednesday': '10:30-19:0', 'Thursday': '10:30-19:0', 'Friday': '10:30-19:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-18:0'}"
0bkqvtzinsxnGF9F6SpkNA,Hap's Hungry House,16060 Stony Plain Road NW,Edmonton,AB,T5P 3Z9,53.541348,-113.5988982,4.0,83,1,"{'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}', 'Alcohol': 'none', 'WiFi': 'free', 'GoodForKids': 'True', 'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}', 'NoiseLevel': 'average', 'Caters': 'False', 'OutdoorSeating': 'True', 'HasTV': 'False', 'BikeParking': 'True', 'GoodForMeal': '{dessert: False, latenight: False, lunch: True, dinner: False, brunch: True, breakfast: True}', 'DogsAllowed': 'False', 'PriceRange': '2', 'HasDelivery': 'False', 'Attire': 'casual', 'HasTakeOut': 'True', 'HasReservations': 'False', 'GoodForGroups': 'True'}","Restaurants, Breakfast & Brunch","{'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '8:0-15:0'}"
0bva3FQFTS22NZ-jrkUzAQ,The Canadian Brewhouse,1320 Webber Greens Dr NW,Edmonton,AB,T5T 0W5,53.528173,-113.687819,2.5,27,1,"{'Ambience': '{touristy: None, hipster: True, romantic: None, intimate: None, trendy: True, upscale: None, classy: None, casual: True}', 'CoatCheck': 'False', 'Music': '{dj: False, background_music: False, no_music: False, jukebox: False, live: False, video: False, karaoke: False}', 'HappyHour': 'True', 'BusinessParking': '{garage: False, street: False, validated: False, lot: False, valet: False}', 'HasTV': 'True', 'OutdoorSeating': 'True', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}', 'HasReservations': 'True', 'PopularNights': '{monday: False, tuesday: False, friday: False, wednesday: False, thursday: False, sunday: False, saturday: False}', 'GoodForGroups': 'True', 'HasDelivery': 'True', 'PriceRange': '2'}","Burgers, Bars, Restaurants, Food, Nightlife, Sports Bars, Canadian (New)","{'Monday': '0:0-0:0', 'Tuesday': '11:0-2:0', 'Wednesday': '12:0-23:59', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-0:0'}"
0dIlxPUw9JXFwVbabWxRvQ,Hong Kong Bakery,10649 97 Street NW,Edmonton,AB,T5H 2L7,53.5513626,-113.4890435,3.5,11,1,"{'BikeParking': 'True', 'BusinessParking': '{garage: False, street: True, validated: False, lot: False, valet: False}', 'Caters': 'False', 'HasTakeOut': 'True', 'HasDelivery': 'True', 'PriceRange': '1'}","Bakeries, Food, Chinese, Restaurants","{'Monday': '9:0-19:30', 'Tuesday': '9:0-19:30', 'Wednesday': '9:0-19:30', 'Thursday': '9:0-19:30', 'Friday': '9:0-19:30', 'Saturday': '9:0-19:30', 'Sunday': '9:0-19:30'}"
0iXeck2mrz9GVlffx6RF4w,Urban Plant Cafe,"18A, 9261 - 34 Avenue",Edmonton,AB,T6E 5T5,53.464924,-113.473865,4.5,29,1,"{'OutdoorSeating': 'False', 'Caters': 'False', 'HasTV': 'False', 'DogsAllowed': 'False', 'BikeParking': 'False', 'WiFi': 'no', 'NoiseLevel': 'quiet', 'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'GoodForMeal': '{dessert: True, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: True}', 'Alcohol': 'none', 'BusinessParking': '{garage: False, street: False, validated: False, lot: False, valet: False}', 'HasTakeOut': 'True', 'PriceRange': '2', 'Attire': 'casual', 'GoodForGroups': 'True', 'HasReservations': 'False', 'HasDelivery': 'True', 'HasTableService': 'False'}","Desserts, Cafes, Food, Restaurants, Coffee & Tea","{'Tuesday': '13:0-22:0', 'Wednesday': '13:0-22:0', 'Thursday': '13:0-22:0', 'Friday': '13:0-22:30', 'Saturday': '13:0-22:30', 'Sunday': '13:30-21:30'}"
0ihbRd1mnVKCP6h8TEpqng,Subway,"Stadium Station, 8116 112th Ave",Edmonton,AB,T5B 0G1,53.5616294,-113.466143,2.0,5,1,"{'WiFi': 'free', 'GoodForKids': 'True', 'HasDelivery': 'True', 'HasTakeOut': 'True'}","Restaurants, Sandwiches, Fast Food","{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-0:0', 'Saturday': '9:0-0:0', 'Sunday': '9:0-23:0'}"
0j1dLO027zRb54xfAKO0vQ,Top Shots Billiards and Ping Pong,2621 66 street,Edmonton,AB,T6K 4E8,53.4568384,-113.433425,3.5,9,1,"{'Alcohol': 'full_bar', 'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}', 'BikeParking': 'True', 'HappyHour': 'True', 'Music': '{dj: False, background_music: False, no_music: False, jukebox: False, live: False, video: False, karaoke: False}', 'WheelchairAccessible': 'True', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}', 'HasTV': 'True'}","Nightlife, Sports Bars, Restaurants, Bars, Pool Halls","{'Monday': '12:0-23:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-2:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-23:0'}"
0kCTBibanJj054Fu4dIF2g,Nudoru Ramen Bar,10532  82 Avenue NW,Edmonton,AB,T6E 2A4,53.518232,-113.5016831,4.0,94,1,"{'Alcohol': 'beer_and_wine', 'NoiseLevel': 'average', 'BikeParking': 'True', 'Caters': 'False', 'BusinessParking': '{garage: False, street: True, validated: False, lot: False, valet: False}', 'WheelchairAccessible': 'True', 'Ambience': '{touristy: False, hipster: None, romantic: False, intimate: False, trendy: True, upscale: False, classy: False, casual: True}', 'GoodForKids': 'True', 'WiFi': 'no', 'BYOB': 'False', 'GoodForMeal': '{dessert: False, latenight: None, lunch: True, dinner: True, brunch: False, breakfast: False}', 'OutdoorSeating': 'False', 'Corkage': 'True', 'HasTV': 'False', 'GoodForGroups': 'True', 'HasTakeOut': 'True', 'Attire': 'casual', 'HasTableService': 'False', 'HasReservations': 'False', 'PriceRange': '2', 'HasDelivery': 'True'}","Restaurants, Tapas Bars, Ramen, Japanese","{'Tuesday': '12:0-20:30', 'Wednesday': '12:0-20:30', 'Thursday': '12:0-20:30', 'Friday': '12:0-20:30', 'Saturday': '14:0-21:0'}"
0s9wc8XMhxgKbiHUreqeRw,Hanjan,3735 99 Street NW,Edmonton,AB,T6E 6J7,53.471242,-113.4852161,4.0,99,1,"{'DogsAllowed': 'False', 'HasTV': 'False', 'Caters': 'True', 'BikeParking': 'False', 'WiFi': 'free', 'NoiseLevel': 'average', 'Alcohol': 'full_bar', 'BusinessParking': '{garage: False, street: None, validated: None, lot: True, valet: False}', 'Ambience': '{touristy: None, hipster: True, romantic: None, intimate: None, trendy: True, upscale: False, classy: None, casual: True}', 'GoodForMeal': '{dessert: True, latenight: None, lunch: True, dinner: True, brunch: None, breakfast: None}', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'Attire': 'casual', 'HasTableService': 'True', 'HasReservations': 'True', 'HasDelivery': 'True', 'GoodForGroups': 'True', 'PriceRange': '2', 'HasTakeOut': 'True'}","Cafes, Nightlife, Restaurants, Pubs, Bars, Korean","{'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-2:0'}"
0tWbQOfwGqH7IXcE375p0Q,The Funky Chicken Kitchen,1638-8882 170 Street NW,Edmonton,AB,T5T 3J7,53.5229946,-113.6244207,2.5,8,1,"{'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}', 'GoodForKids': 'False', 'HasTV': 'True', 'GoodForGroups': 'True', 'HasReservations': 'True', 'HasDelivery': 'False', 'HasTakeOut': 'False', 'PriceRange': '2'}","Chicken Shop, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-22:0'}"
0wURO6m9nmBXXBpuqmlobA,Dairy Queen,6104 Terrace Rd,Edmonton,AB,T6A 3Z1,53.5402325,-113.4265355,2.0,12,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'WiFi': 'no', 'BusinessParking': '{garage: False, street: False, validated: False, lot: False, valet: False}', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'True', 'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False}', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}', 'DriveThru': 'True', 'Alcohol': 'none', 'HasTV': 'True', 'GoodForGroups': 'True', 'Attire': 'casual', 'HasTakeOut': 'True', 'HasReservations': 'False', 'PriceRange': '1', 'HasTableService': 'False', 'HasDelivery': 'True'}","Ice Cream & Frozen Yogurt, Restaurants, Food, Fast Food","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '11:0-22:0'}"
0yjMfavV_BVNPSClSomboA,Edo Japan,14307 23 Avenue Nw,Edmonton,AB,T6R 3B9,53.453619,-113.568355,3.5,5,1,"{'WiFi': 'free', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}', 'GoodForKids': 'True', 'BikeParking': 'False', 'HasTV': 'True', 'Attire': 'casual', 'PriceRange': '1', 'HasTakeOut': 'True', 'HasReservations': 'False', 'GoodForGroups': 'True', 'HasDelivery': 'True'}","Restaurants, Japanese, Fast Food","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-23:0'}"
0z6gFGDSeb59ZkoSoO7LdQ,Otto Food and Drink,11405 95 Street NW,Edmonton,AB,T5G 1L3,53.5644996,-113.4869714,4.5,63,1,"{'BikeParking': 'True', 'Alcohol': 'full_bar', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'NoiseLevel': 'average', 'HappyHour': 'True', 'BusinessParking': '{garage: False, street: True, validated: False, lot: False, valet: False}', 'BYOB': 'False', 'Caters': 'False', 'Corkage': 'True', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: True, brunch: False, breakfast: False}', 'WiFi': 'free', 'HasTV': 'False', 'Ambience': '{hipster: True, casual: True, touristy: False, trendy: None, intimate: None, romantic: False, classy: False, upscale: False}', 'Attire': 'casual', 'HasDelivery': 'False', 'HasReservations': 'True', 'GoodForGroups': 'True', 'PriceRange': '2', 'HasTakeOut': 'True', 'HasTableService': 'True'}","Restaurants, Gastropubs","{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0'}"
136iuMkyEda_6tmkMI5haw,Gyu-Kaku Japanese BBQ,10416 Jasper Ave,Edmonton,AB,T5J 4R5,53.5410856,-113.5000553,4.0,32,1,"{'HappyHour': 'True', 'Ambience': '{hipster: None, casual: None, touristy: None, trendy: None, intimate: None, romantic: False, classy: None, upscale: None}', 'HasTV': 'True', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}', 'BusinessParking': '{valet: False, garage: None, street: True, lot: False, validated: None}', 'HasReservations': 'True', 'HasTableService': 'True', 'HasTakeOut': 'True', 'GoodForGroups': 'True', 'HasDelivery': 'True'}","Restaurants, Barbeque, Asian Fusion, Japanese","{'Monday': '0:0-0:0', 'Tuesday': '17:0-22:30', 'Wednesday': '17:0-22:30', 'Thursday': '17:0-22:30', 'Friday': '11:30-23:30', 'Saturday': '11:30-23:30', 'Sunday': '11:30-22:0'}"
13rO3sjY4aYCbV6BHciyVw,Fantasia Noodle House Express,11765 Jasper Avenue,Edmonton,AB,T5K 0N4,53.5407762985,-113.5244219,4.0,24,1,"{'BusinessParking': '{garage: False, street: True, validated: False, lot: False, valet: False}', 'OutdoorSeating': 'False', 'Alcohol': 'none', 'NoiseLevel': 'quiet', 'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}', 'BikeParking': 'True', 'GoodForKids': 'True', 'WiFi': 'no', 'HasTV': 'True', 'GoodForMeal': '{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}', 'Attire': 'casual', 'PriceRange': '2', 'HasReservations': 'False', 'GoodForGroups': 'False', 'HasTakeOut': 'True', 'HasTableService': 'True', 'HasDelivery': 'True'}","Chinese, Vietnamese, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-19:0'}"
15hcLfY9J-4rdTlIkdK0fg,Mikado - Westside,9942 170 Street NW,Edmonton,AB,T5T 6G7,53.537197,-113.617707,3.5,67,1,"{'Alcohol': 'full_bar', 'OutdoorSeating': 'False', 'HasTV': 'False', 'GoodForKids': 'True', 'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}', 'DogsAllowed': 'False', 'WiFi': 'no', 'Caters': 'True', 'BikeParking': 'True', 'NoiseLevel': 'average', 'WheelchairAccessible': 'True', 'GoodForMeal': '{dessert: None, latenight: None, lunch: True, dinner: True, brunch: None, breakfast: False}', 'Ambience': '{touristy: False, hipster: None, romantic: None, intimate: None, trendy: True, upscale: None, classy: True, casual: True}', 'HasDelivery': 'False', 'Attire': 'casual', 'GoodForGroups': 'True', 'HasTakeOut': 'True', 'HasTableService': 'False', 'PriceRange': '2', 'HasReservations': 'True'}","Japanese, Sushi Bars, Restaurants","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}"
19M-U99uz7UDnJWhgET7TQ,Boardwalk,"3803 Calgary Trail NW, 546",Edmonton,AB,T6J 7H8,53.4703807797,-113.4926612487,4.0,20,1,"{'GoodForGroups': 'False', 'HasTakeOut': 'True', 'HasDelivery': 'True'}","Burgers, American (Traditional), Halal, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
1CcGm-DnoDQKx1Myi3ABQg,Nhon Hoa Sandwich Bar,10154 82 Avenue,Edmonton,AB,T6E 1Z4,53.518302,-113.493333,4.0,40,1,"{'NoiseLevel': 'quiet', 'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}', 'GoodForKids': 'True', 'Alcohol': 'none', 'BusinessParking': '{garage: False, street: True, validated: False, lot: False, valet: False}', 'OutdoorSeating': 'False', 'HasTV': 'True', 'Caters': 'True', 'BikeParking': 'True', 'GoodForMeal': '{dessert: False, latenight: False, lunch: True, dinner: False, brunch: False, breakfast: False}', 'WiFi': 'no', 'HasReservations': 'False', 'Attire': 'casual', 'PriceRange': '1', 'GoodForGroups': 'False', 'HasTakeOut': 'True', 'HasDelivery': 'True'}","Restaurants, Vietnamese, Sandwiches","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-18:0'}"
1EU-P_JNrKt28bqZJ4GyFg,Pappa's Family Restaurant,4702 118 Avenue NW,Edmonton,AB,T5W 1B3,53.57068,-113.4142399,3.5,19,1,"{'Ambience': '{romantic: False, intimate: False, classy: False, upscale: False, touristy: False, trendy: False, hipster: False, casual: True}', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'Caters': 'False', 'BikeParking': 'False', 'Alcohol': 'beer_and_wine', 'WiFi': 'no', 'HasTV': 'True', 'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}', 'GoodForGroups': 'True', 'Attire': 'casual', 'HasReservations': 'False', 'PriceRange': '2', 'HasTakeOut': 'True', 'HasTableService': 'True', 'HasDelivery': 'True'}","Restaurants, American (Traditional), Pizza, Steakhouses","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}"
1FquIs9TyjRKaxSOgo7A1w,Rio Vida Glutenfree Bakery & Manufacturing,"100 Avenue NW, Suite 17515",Edmonton,AB,T5S 2S2,53.5380046643,-113.6224216455,5.0,6,1,"{'GoodForKids': 'True', 'BusinessParking': '{garage: False, street: False, validated: False, lot: False, valet: False}', 'OutdoorSeating': 'True', 'BikeParking': 'False', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}', 'HasTV': 'True', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}', 'WiFi': 'no', 'PriceRange': '1', 'Attire': 'casual', 'HasReservations': 'False', 'HasTakeOut': 'True', 'GoodForGroups': 'False', 'HasDelivery': 'True'}","Food, Restaurants, Gluten-Free, Bakeries, Shopping, Local Flavor","{'Tuesday': '12:0-17:0', 'Wednesday': '12:0-17:0', 'Thursday': '12:0-17:0', 'Friday': '11:0-17:0', 'Saturday': '11:0-16:0'}"
1HwrC10JhdZ3gihazojBkg,Pho Du,14012 - 127 St,Edmonton,AB,T6V 1W4,53.6028581,-113.5421392,4.0,40,1,"{'OutdoorSeating': 'False', 'Caters': 'False', 'Alcohol': 'none', 'WiFi': 'no', 'GoodForKids': 'True', 'NoiseLevel': 'quiet', 'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}', 'HasTV': 'True', 'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}', 'HasDelivery': 'False', 'HasReservations': 'False', 'GoodForGroups': 'True', 'Attire': 'casual', 'HasTakeOut': 'True', 'PriceRange': '2'}","Restaurants, Soup, Vietnamese, Asian Fusion","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
1KhFin3FDeR7auf39WBUiw,Caffè Sole,9911 72 Avenue NW,Edmonton,AB,T6E 0Z2,53.5083046,-113.4867694,5.0,6,1,"{'WiFi': 'free', 'Caters': 'True', 'WheelchairAccessible': 'True', 'Corkage': 'False', 'BikeParking': 'True', 'BYOB': 'False', 'BusinessParking': '{garage: False, street: True, validated: False, lot: True, valet: False}', 'Alcohol': 'none', 'HappyHour': 'False', 'OutdoorSeating': 'False', 'HasTakeOut': 'True', 'HasReservations': 'False', 'HasTableService': 'False', 'HasDelivery': 'True'}","Restaurants, Cafes, Desserts, Coffee & Tea, Sandwiches, Food","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '10:0-15:0', 'Sunday': '10:0-15:0'}"
